P_ProfileID,PortfolioID,PlanType
11856355,11463244-1,RRSP-REG
11856412,11463976-1,RRSP-REG
11856574,11464071-1,RRSP-REG
11856633,11464246-1,RRSP-REG
11857057,11464313-1,RRSP-REG
11857223,11464393-1,RRSP-REG
11858469,11464596-1,RRSP-REG
11858986,11464735-3,RRSP-REG
11860719,11464957-1,RRSP-REG
11861190,1146545-1,RRSP-REG
11861262,1146566-2,RRSP-REG
11861278,11466157-3,RRSP-REG
11861425,1146669-2,RRSP-REG
11861540,11467179-1,RRSP-REG
11862508,11467933-1,RRSP-REG
11862790,1146807-1,RRSP-REG
11863587,11468319-1,RRSP-REG
11865446,11469061-1,RRSP-REG
11865477,11469450-2,RRSP-REG
11866098,1146949-1,RRSP-REG
11866520,11471238-1,RRSP-REG
11866860,11471305-1,RRSP-REG
11867110,11471330-1,RRSP-REG
11867704,11472186-2,RRSP-REG
11867740,11472321-2,RRSP-REG
11868445,11472973-1,RRSP-REG
11868998,11473508-1,RRSP-REG
11869146,11473595-1,RRSP-REG
11870024,11473742-1,RRSP-REG
11870462,11473813-1,RRSP-REG
1187066,11474002-2,RRSP-REG
11870765,11474262-1,RRSP-REG
11871307,11474618-1,RRSP-REG
118719,11474653-1,RRSP-REG
11871932,11474778-1,RRSP-REG
11872219,11475014-2,RRSP-REG
11872331,1147524-1,RRSP-REG
11872348,11475437-1,RRSP-REG
11872505,11475751-1,RRSP-REG
11873074,11475961-2,RRSP-REG
11873506,11476691-1,RRSP-REG
11875526,11476902-1,RRSP-REG
11875874,1147693-3,RRSP-REG
11876643,11477178-1,RRSP-REG
11876644,11478054-3,RRSP-REG
11877250,11478114-1,RRSP-REG
11878832,11478843-1,RRSP-REG
11878886,11479091-1,RRSP-REG
11879202,1148000-1,RRSP-REG
11879994,11481353-2,RRSP-REG
11880289,11481722-2,RRSP-REG
11880520,11482211-1,RRSP-REG
11880919,11482608-1,RRSP-REG
11880935,11483313-2,RRSP-REG
11881270,1148380-1,RRSP-REG
11882272,11483975-2,RRSP-REG
11882671,11484042-1,RRSP-REG
11882729,11484059-1,RRSP-REG
11883971,11484696-1,RRSP-REG
11884161,11484800-1,RRSP-REG
11884502,11485683-1,RRSP-REG
11885013,11486696-2,RRSP-REG
11885098,11486715-1,RRSP-REG
11885355,11487321-1,RRSP-REG
11886528,11487348-1,RRSP-REG
11886588,11488803-1,RRSP-REG
11887452,11488847-1,RRSP-REG
11887762,11489516-1,RRSP-REG
11887859,11489659-1,RRSP-REG
11888148,11490862-1,RRSP-REG
11888187,11491094-1,RRSP-REG
11890241,11491954-2,RRSP-REG
11890347,11492131-1,RRSP-REG
11890498,11492162-1,RRSP-REG
11890806,11492333-1,RRSP-REG
11891042,11492382-2,RRSP-REG
11891091,11492421-1,RRSP-REG
11891506,11492455-1,RRSP-REG
11892227,11493296-1,RRSP-REG
11892438,11493689-1,RRSP-REG
11892805,11494457-1,RRSP-REG
11892844,1149464-2,RRSP-REG
11893172,11495901-1,RRSP-REG
11893316,11496288-1,RRSP-REG
11893473,1149751-1,RRSP-REG
11895067,11497619-3,RRSP-REG
11895244,11497847-1,RRSP-REG
11895560,11497966-2,RRSP-REG
11896281,11498004-1,RRSP-REG
11897091,11498993-1,RRSP-REG
11897124,11499039-1,RRSP-REG
11897691,11499088-1,RRSP-REG
11898307,11499561-1,RRSP-REG
11898541,11500271-1,RRSP-REG
11899387,11500638-2,RRSP-REG
11899476,11501032-1,RRSP-REG
11899618,11501260-2,RRSP-REG
11901018,11501725-1,RRSP-REG
11901703,11502043-2,RRSP-REG
11902087,11502433-1,RRSP-REG
11902618,11502481-2,RRSP-REG
11902966,11502499-1,RRSP-REG
11903494,11502923-2,RRSP-REG
11903759,11503023-1,RRSP-REG
11903911,11503108-1,RRSP-REG
11904348,11503209-1,RRSP-REG
11904845,11503683-2,RRSP-REG
11904892,11504426-1,RRSP-REG
11905593,11504999-2,RRSP-REG
11905849,11505569-1,RRSP-REG
11905862,11505863-1,RRSP-REG
11906312,11506294-1,RRSP-REG
11906461,11506946-1,RRSP-REG
11907134,11507729-1,RRSP-REG
11909017,11508232-3,RRSP-REG
11909753,11511198-1,RRSP-REG
11910637,11511517-1,RRSP-REG
11910790,11511911-1,RRSP-REG
11910848,11512114-1,RRSP-REG
11911037,11512203-2,RRSP-REG
11911889,11512407-1,RRSP-REG
11918642,11512667-1,RRSP-REG
11919312,11513953-2,RRSP-REG
11919356,11514284-1,RRSP-REG
11919985,11514384-1,RRSP-REG
11920042,11515044-1,RRSP-REG
11920247,11515673-1,RRSP-REG
11920370,11515983-2,RRSP-REG
11920722,11516317-1,RRSP-REG
11921063,11516468-2,RRSP-REG
11921073,11516789-1,RRSP-REG
11921279,11516811-1,RRSP-REG
11921507,11516917-1,RRSP-REG
11921623,11516950-1,RRSP-REG
11922352,11517363-2,RRSP-REG
11922866,11518415-2,RRSP-REG
11923790,11519078-2,RRSP-REG
11925332,11519912-2,RRSP-REG
11925720,11520952-1,RRSP-REG
11927105,11521683-1,RRSP-REG
11928037,11521771-1,RRSP-REG
11928149,11522572-1,RRSP-REG
11930691,11522606-1,RRSP-REG
11930874,11522667-1,RRSP-REG
11932451,11522763-1,RRSP-REG
11932725,11522977-1,RRSP-REG
11932739,11522982-1,RRSP-REG
119527,11523121-1,RRSP-REG
120344,11523902-1,RRSP-REG
120705,11524790-2,RRSP-REG
121310,11526767-1,RRSP-REG
121462,11527064-2,RRSP-REG
122113,11527287-1,RRSP-REG
1222127,11527336-2,RRSP-REG
1222726,11527431-2,RRSP-REG
122342,11527534-2,RRSP-REG
1224222,11527570-1,RRSP-REG
122618,11528038-2,RRSP-REG
1226443,11528929-1,RRSP-REG
1226558,11529390-1,RRSP-REG
1227187,11529497-1,RRSP-REG
1227332,1153050-1,RRSP-REG
1228352,1153285-2,RRSP-REG
1229485,11537744-1,RRSP-REG
1229598,11538372-1,RRSP-REG
124879,11539086-1,RRSP-REG
125699,11539760-2,RRSP-REG
125743,11540052-2,RRSP-REG
127343,11540166-1,RRSP-REG
127870,11540293-2,RRSP-REG
128896,11540300-2,RRSP-REG
129916,11540357-1,RRSP-REG
13045,1154071-1,RRSP-REG
130606,11542340-2,RRSP-REG
131235,11542391-2,RRSP-REG
131687,11542559-1,RRSP-REG
131865,11542828-1,RRSP-REG
133306,11543141-2,RRSP-REG
133799,1154381-1,RRSP-REG
134281,11544609-2,RRSP-REG
134531,11544804-1,RRSP-REG
136313,11545106-2,RRSP-REG
137212,11545121-1,RRSP-REG
138830,11545167-3,RRSP-REG
139801,11545545-1,RRSP-REG
139909,11546512-1,RRSP-REG
140298,11546770-1,RRSP-REG
141401,11549091-1,RRSP-REG
141860,11549346-2,RRSP-REG
142537,11549847-3,RRSP-REG
142570,11550073-1,RRSP-REG
143077,11550264-2,RRSP-REG
14329,11550318-1,RRSP-REG
143485,11550760-2,RRSP-REG
144742,11550841-1,RRSP-REG
144874,11551199-1,RRSP-REG
146286,11551323-1,RRSP-REG
146871,1155146-1,RRSP-REG
147945,11551588-2,RRSP-REG
147986,11552026-2,RRSP-REG
148295,11552455-1,RRSP-REG
149488,11552532-3,RRSP-REG
149668,11553485-1,RRSP-REG
153110,1155362-1,RRSP-REG
154180,11553861-2,RRSP-REG
154300,11553970-1,RRSP-REG
15644,11554047-2,RRSP-REG
15664,11554447-1,RRSP-REG
157758,11554547-1,RRSP-REG
157837,11554855-1,RRSP-REG
158656,11555636-3,RRSP-REG
158797,11555843-2,RRSP-REG
159341,11556029-1,RRSP-REG
15947,11556069-1,RRSP-REG
160302,11556526-1,RRSP-REG
160446,11557423-1,RRSP-REG
160475,11558377-1,RRSP-REG
160841,11559053-1,RRSP-REG
160983,11559101-1,RRSP-REG
161053,11559634-1,RRSP-REG
162478,11561169-2,RRSP-REG
162691,11562247-1,RRSP-REG
163001,11563572-1,RRSP-REG
163097,11564123-1,RRSP-REG
163157,11564219-1,RRSP-REG
163266,11564621-1,RRSP-REG
163619,11564704-1,RRSP-REG
163671,11565405-2,RRSP-REG
163990,11566070-1,RRSP-REG
164183,11566253-1,RRSP-REG
164184,11567058-1,RRSP-REG
164636,11567917-1,RRSP-REG
165843,11567935-1,RRSP-REG
166068,11568231-1,RRSP-REG
166531,11568377-2,RRSP-REG
166689,11568931-2,RRSP-REG
166925,11569434-2,RRSP-REG
16702,11569658-1,RRSP-REG
167528,11570300-1,RRSP-REG
167667,11571529-2,RRSP-REG
167836,11572060-2,RRSP-REG
167980,11572114-1,RRSP-REG
168144,11572254-1,RRSP-REG
168644,11573291-2,RRSP-REG
168787,11573439-1,RRSP-REG
170050,1157376-1,RRSP-REG
170894,11574733-1,RRSP-REG
171264,11574972-2,RRSP-REG
171754,11575654-1,RRSP-REG
171862,11575838-1,RRSP-REG
172145,11576075-1,RRSP-REG
172573,1157659-2,RRSP-REG
172908,11577221-1,RRSP-REG
172985,11577227-1,RRSP-REG
173101,11578538-1,RRSP-REG
173281,11578663-1,RRSP-REG
17393,11578737-2,RRSP-REG
175281,11579126-2,RRSP-REG
175330,11579285-3,RRSP-REG
176070,11579613-2,RRSP-REG
176190,11579845-1,RRSP-REG
176663,11579882-1,RRSP-REG
177064,11580154-1,RRSP-REG
178043,11581111-2,RRSP-REG
178445,11581164-1,RRSP-REG
178633,11581279-2,RRSP-REG
179006,11581922-1,RRSP-REG
180828,11582581-1,RRSP-REG
18100211,11582942-2,RRSP-REG
18100393,11583026-2,RRSP-REG
18100395,11583103-1,RRSP-REG
18100527,1158314-1,RRSP-REG
18100549,11583701-1,RRSP-REG
18100734,11585090-1,RRSP-REG
18100745,11585347-1,RRSP-REG
18100815,11585527-1,RRSP-REG
18100841,11585719-1,RRSP-REG
18100852,11585917-1,RRSP-REG
18100893,11585947-2,RRSP-REG
18100903,11586119-1,RRSP-REG
18101108,11586503-2,RRSP-REG
18101184,11586542-1,RRSP-REG
18101224,11586813-1,RRSP-REG
18101404,11587119-2,RRSP-REG
18101431,11587591-1,RRSP-REG
18101488,11587987-1,RRSP-REG
18101562,11588225-1,RRSP-REG
18101654,11588325-1,RRSP-REG
18101779,11588364-2,RRSP-REG
18102014,11588734-1,RRSP-REG
18102092,11588954-1,RRSP-REG
18102311,11589237-1,RRSP-REG
18102312,11589717-1,RRSP-REG
18102404,11590083-1,RRSP-REG
18102508,11590374-1,RRSP-REG
18102526,11593050-1,RRSP-REG
18102538,11593360-2,RRSP-REG
18102578,11593972-1,RRSP-REG
18102655,11594533-1,RRSP-REG
18102670,11595383-1,RRSP-REG
18102671,11595415-2,RRSP-REG
18102695,1159546-1,RRSP-REG
18102830,11596707-1,RRSP-REG
18102839,11597031-1,RRSP-REG
18103085,11597296-1,RRSP-REG
18103157,11597361-2,RRSP-REG
18103189,11597408-2,RRSP-REG
18103256,11597641-1,RRSP-REG
18103302,11597795-2,RRSP-REG
18103342,11597969-1,RRSP-REG
18103365,11598258-1,RRSP-REG
18103571,11598453-2,RRSP-REG
18103574,11598754-1,RRSP-REG
18103679,11599681-1,RRSP-REG
18103792,11600133-1,RRSP-REG
18103823,11600358-1,RRSP-REG
18103836,11600396-1,RRSP-REG
18103932,11600404-1,RRSP-REG
18104023,11600583-2,RRSP-REG
18104110,11600872-1,RRSP-REG
18104139,11601565-2,RRSP-REG
18104196,11601982-1,RRSP-REG
18104207,116023-3,RRSP-REG
18104210,11602529-2,RRSP-REG
18104312,11602678-1,RRSP-REG
18104373,11603488-1,RRSP-REG
18104560,11603559-2,RRSP-REG
18104593,11604189-1,RRSP-REG
18104667,11604320-1,RRSP-REG
18104783,1160442-2,RRSP-REG
18104795,11604645-1,RRSP-REG
18104816,11605218-1,RRSP-REG
18104836,11605457-1,RRSP-REG
18104932,11605714-2,RRSP-REG
18105022,11606175-1,RRSP-REG
18105096,1160672-1,RRSP-REG
18105125,11606753-1,RRSP-REG
18105407,11606838-2,RRSP-REG
18105437,11606903-1,RRSP-REG
18105479,11606915-2,RRSP-REG
18105503,11607032-2,RRSP-REG
18105808,11607113-1,RRSP-REG
18106336,11607310-1,RRSP-REG
18106484,11607716-1,RRSP-REG
18106623,11608692-1,RRSP-REG
18106776,11608835-2,RRSP-REG
18107088,1161011-1,RRSP-REG
18107216,11610129-2,RRSP-REG
18107357,11610379-1,RRSP-REG
18107556,11610770-1,RRSP-REG
18107725,11611102-1,RRSP-REG
18107850,11611978-1,RRSP-REG
18107861,11612101-2,RRSP-REG
18107949,11612629-1,RRSP-REG
18107976,11613005-2,RRSP-REG
18108007,11613340-2,RRSP-REG
18108261,11614270-2,RRSP-REG
18108478,116145-2,RRSP-REG
18108527,11614687-1,RRSP-REG
18108765,11614745-2,RRSP-REG
18108854,11615331-1,RRSP-REG
182939,11615351-1,RRSP-REG
183380,11616138-1,RRSP-REG
183492,11616311-1,RRSP-REG
183844,11617003-1,RRSP-REG
183970,11618014-2,RRSP-REG
183987,11619216-2,RRSP-REG
184307,11619704-1,RRSP-REG
184373,11619740-1,RRSP-REG
184715,11619834-1,RRSP-REG
185235,11620760-1,RRSP-REG
186586,11620801-1,RRSP-REG
187321,11620935-1,RRSP-REG
187839,11621722-2,RRSP-REG
18810,11622374-1,RRSP-REG
188308,11622604-2,RRSP-REG
188459,11622646-3,RRSP-REG
188644,11623092-2,RRSP-REG
188792,11623381-2,RRSP-REG
188835,11624058-1,RRSP-REG
188956,11624151-1,RRSP-REG
189198,116247-2,RRSP-REG
189601,11625083-3,RRSP-REG
189878,11625248-2,RRSP-REG
190005,11625359-2,RRSP-REG
190471,11625364-2,RRSP-REG
190892,11625890-1,RRSP-REG
191285,1162624-1,RRSP-REG
191818,11626331-1,RRSP-REG
191933,11626629-1,RRSP-REG
192494,11627546-2,RRSP-REG
192731,11627752-2,RRSP-REG
192781,11628368-1,RRSP-REG
193136,11628519-1,RRSP-REG
193593,11628660-1,RRSP-REG
194223,11628821-3,RRSP-REG
194784,11629282-1,RRSP-REG
194828,11629349-1,RRSP-REG
19538,11629407-1,RRSP-REG
195973,11629523-1,RRSP-REG
196572,1163516-1,RRSP-REG
196605,11639353-1,RRSP-REG
196628,11640533-2,RRSP-REG
196682,11641767-1,RRSP-REG
196820,11641947-1,RRSP-REG
196936,11643048-1,RRSP-REG
197537,11643693-1,RRSP-REG
197754,11644792-1,RRSP-REG
198994,11644796-2,RRSP-REG
199157,11644895-1,RRSP-REG
199301,11645041-1,RRSP-REG
199585,11646875-2,RRSP-REG
199586,11647531-1,RRSP-REG
200046,11648576-1,RRSP-REG
200219,11648580-1,RRSP-REG
200250,11648710-1,RRSP-REG
200612,11649048-1,RRSP-REG
200809,11649398-1,RRSP-REG
200891,11650116-1,RRSP-REG
200977,11650536-1,RRSP-REG
201742,11650680-1,RRSP-REG
202068,11651460-2,RRSP-REG
202204,11651523-1,RRSP-REG
202408,11651934-1,RRSP-REG
203385,11651946-1,RRSP-REG
204306,11651949-2,RRSP-REG
204881,11652222-1,RRSP-REG
205235,11652271-1,RRSP-REG
205259,11652529-2,RRSP-REG
205785,11653441-1,RRSP-REG
206349,11654441-1,RRSP-REG
206425,11654751-1,RRSP-REG
207051,11655366-1,RRSP-REG
207314,11655630-3,RRSP-REG
207698,11656734-1,RRSP-REG
208253,11657611-1,RRSP-REG
208425,11658032-1,RRSP-REG
208915,11658857-1,RRSP-REG
209243,11659175-1,RRSP-REG
209340,11659191-1,RRSP-REG
209581,11659308-1,RRSP-REG
210153,11659619-1,RRSP-REG
210519,11659860-2,RRSP-REG
21069,11660033-1,RRSP-REG
211263,11660065-1,RRSP-REG
21223,11660104-1,RRSP-REG
212490,11660990-1,RRSP-REG
213793,11661223-1,RRSP-REG
213802,11662112-1,RRSP-REG
214137,11662307-3,RRSP-REG
214533,11663320-1,RRSP-REG
216384,11664963-1,RRSP-REG
216845,11665175-1,RRSP-REG
217142,1166525-1,RRSP-REG
217423,11665388-1,RRSP-REG
218024,11665475-1,RRSP-REG
218208,11665591-1,RRSP-REG
218827,11665796-1,RRSP-REG
219106,11666036-1,RRSP-REG
219365,11666545-1,RRSP-REG
219717,11667121-1,RRSP-REG
219754,11667275-2,RRSP-REG
221103,11667881-2,RRSP-REG
221850,11667922-1,RRSP-REG
221958,11668158-1,RRSP-REG
223198,11669029-1,RRSP-REG
223337,11669113-1,RRSP-REG
223922,11669828-2,RRSP-REG
224457,11670375-2,RRSP-REG
224514,11670633-1,RRSP-REG
22502,11671472-2,RRSP-REG
22695,11671517-2,RRSP-REG
219594,11672285-1,RRSP-REG
219622,11672688-2,RRSP-REG
220425,11672954-1,RRSP-REG
220817,11673423-2,RRSP-REG
220844,11673453-2,RRSP-REG
220988,11674683-1,RRSP-REG
220990,11675420-1,RRSP-REG
221096,11675580-2,RRSP-REG
221190,11675780-1,RRSP-REG
221363,11675827-2,RRSP-REG
221465,11675946-1,RRSP-REG
222309,11676648-2,RRSP-REG
223042,11677698-2,RRSP-REG
223113,11678021-1,RRSP-REG
223398,11678207-1,RRSP-REG
223450,11679166-1,RRSP-REG
224193,11679610-2,RRSP-REG
224655,11679930-2,RRSP-REG
225011,11680075-2,RRSP-REG
225461,11680114-1,RRSP-REG
22628,11680234-1,RRSP-REG
226853,11680781-2,RRSP-REG
227121,11682315-1,RRSP-REG
227541,11682604-1,RRSP-REG
227761,11682658-1,RRSP-REG
227919,11682882-1,RRSP-REG
228219,11682975-3,RRSP-REG
228522,11682983-2,RRSP-REG
228577,11683707-2,RRSP-REG
229236,11684239-1,RRSP-REG
229510,11684984-1,RRSP-REG
229583,11686335-1,RRSP-REG
230673,11687538-2,RRSP-REG
231179,11688717-1,RRSP-REG
231421,11688817-1,RRSP-REG
23169,11688851-1,RRSP-REG
232191,11689393-2,RRSP-REG
232897,11689651-1,RRSP-REG
233424,11690211-2,RRSP-REG
233995,11690868-1,RRSP-REG
234977,11691156-1,RRSP-REG
235419,11692364-1,RRSP-REG
235546,11692608-1,RRSP-REG
235644,11693123-1,RRSP-REG
235685,11693796-1,RRSP-REG
236036,11694000-2,RRSP-REG
236169,11694108-2,RRSP-REG
236258,11694367-1,RRSP-REG
237882,11694810-1,RRSP-REG
237939,11695104-1,RRSP-REG
238529,11695889-2,RRSP-REG
239394,11696191-1,RRSP-REG
239542,11696588-2,RRSP-REG
239575,11697611-1,RRSP-REG
2399,11697639-1,RRSP-REG
2400,11698710-1,RRSP-REG
240290,11698778-1,RRSP-REG
240411,11700222-1,RRSP-REG
24067,11700725-1,RRSP-REG
241592,11700815-1,RRSP-REG
241651,11700914-3,RRSP-REG
241943,11701357-1,RRSP-REG
241983,11701471-1,RRSP-REG
24222,11701579-1,RRSP-REG
242418,11701667-1,RRSP-REG
242888,11702147-2,RRSP-REG
242935,11702336-2,RRSP-REG
24294,11702747-1,RRSP-REG
243151,11702988-1,RRSP-REG
243390,11703251-1,RRSP-REG
